Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
108082;SAB ACNEBLOCK  HERBAL 85G;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 10,30; R$ -   ;Ok
63122;SAB ACNEBLOCK 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 8,99; R$ -   ;Ok
67193;SAB ACTINE GEL DE LIMPEZA 140G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 36,15; R$ -   ;Ok
62795;SAB ASEPLYNE ERVA DOCE 90G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 5,40; R$ -   ;Ok
69958;SAB ASEPXIA  ACAO EQUILIBRANTE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 8,41; R$ -   ;Ok
57445;SAB ASEPXIA  ANTI ACNE NEUTRO 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 8,02; R$ -   ;Ok
60767;SAB ASEPXIA  ENXOFRE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 9,23; R$ -   ;Ok
69960;SAB ASEPXIA  ESFOLIANTE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 8,43; R$ -   ;Ok
69896;SAB ASEPXIA  FORM FORTE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;4;4;0;R$ 8,34; R$ -   ;Ok
62092;SAB ASEPXIA DETOX ANTIACNE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 11,38; R$ -   ;Ok
70573;SAB BARRA GIOVANNA BABY CANDY 90G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 3,29; R$ -   ;Ok
70574;SAB BARRA GIOVANNA BABY CHERRI 90G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;5;5;0;R$ 3,38; R$ -   ;Ok
70575;SAB BARRA GIOVANNA BABY CLASSIC 90G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 3,42; R$ -   ;Ok
67204;SAB BARRA PALMOLIVE KIDS 85G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 3,45; R$ -   ;Ok
71721;SAB GEL ANTIACNE 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 28,11; R$ -   ;Ok
67198;SAB GEL EFFACLAR LIMP FACIAL 240G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 62,54; R$ -   ;Ok
71928;SAB GRANADO BEBE CALENDULA 90G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 4,53; R$ -   ;Ok
62192;SAB GRANADO BEBE GLICERINA CAMOMI 90G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 4,86; R$ -   ;Ok
57884;SAB GRANADO BEBE LAVANDA 90G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 4,41; R$ -   ;Ok
57885;SAB GRANADO GLICERINA 90G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 4,99; R$ -   ;Ok
71844;SAB GRANADO HORTELA 90G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 4,99; R$ -   ;Ok
71843;SAB GRANADO ROSA 90G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 5,29; R$ -   ;Ok
75961;SAB HUGGIES  EXT SUAVE E DELICADO 75G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;12;12;0;R$ 3,51; R$ -   ;Ok
72735;SAB HUGGIES CAMOMILA 75G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;10;10;0;R$ 3,25; R$ -   ;Ok
118912;SAB INT GINO CANESTEN DIARIO PURO CUIDADO 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 14,46; R$ -   ;Ok
118915;SAB INT GINO CANESTEN DIARIO TRIPLO CUIDADO RN 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 20,30; R$ -   ;Ok
70942;SAB INTI OAZ BLOQUEADOR DE ODOR 300ML;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > SABONETE INTIMO;3;3;0;R$ 12,42; R$ -   ;Ok
70943;SAB INTI OAZ PH EQUILIBRADO 300ML;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > SABONETE INTIMO;1;1;0;R$ 13,66; R$ -   ;Ok
103189;SAB INTUMO VULT CONFORTO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CABELO;1;1;0;R$ 14,21; R$ -   ;Ok
69903;SAB JOHNSONS BABY GLICERINADO 80G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 5,84; R$ -   ;Ok
57720;SAB JOHNSONS BABY HORA DO SONO 80G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 5,54; R$ -   ;Ok
62672;VITER C + ZINCO EFERV C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;34;33;-1;R$ 5,69;-R$ 5,69;Perda
62940;SAB LIQ  NEUTROGENA ACNE PROOFUNDA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 35,12; R$ -   ;Ok
102481;SAB LIQ ABOVE P/MÃƒOS 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA CORPORAL;1;1;0;R$ 7,99; R$ -   ;Ok
70595;SAB LIQ ACTINE CONTROL GEL DE LIMP 240G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 45,71; R$ -   ;Ok
67195;SAB LIQ ACTINE GEL DE LIMPEZA 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 63,79; R$ -   ;Ok
67196;SAB LIQ ACTINE GEL DE LIMPEZA 60G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 32,37; R$ -   ;Ok
62090;SAB LIQ ALYNE  PROTEINA DO LEITE 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 10,17; R$ -   ;Ok
62002;SAB LIQ ALYNE  SUAVE PETALAS ROSA 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 10,53; R$ -   ;Ok
62230;SAB LIQ ALYNE ERVA DOCE 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 9,69; R$ -   ;Ok
66525;SAB LIQ ALYNE MORANGO 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 11,49; R$ -   ;Ok
62089;SAB LIQ ALYNE NEUTRO 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 10,32; R$ -   ;Ok
72199;SAB LIQ ALYNE SKIN CARE CAPIM LIMAO 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 11,49; R$ -   ;Ok
65508;SAB LIQ ALYNE SKIN CARE ORQUIDEA 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 10,65; R$ -   ;Ok
62895;SAB LIQ ASEPLYNE   CALENDUL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 5,40; R$ -   ;Ok
61047;SAB LIQ ASEPLYNE AROEIRA 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 26,69; R$ -   ;Ok
61048;SAB LIQ ASEPLYNE ERVA DOCE 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 22,84; R$ -   ;Ok
61045;SAB LIQ ASEPLYNE TRADICIONAL 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 7,99; R$ -   ;Ok
61044;SAB LIQ ASEPTOL  ERVA DOCE 90ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 5,94; R$ -   ;Ok
72032;SAB LIQ ASEPTOL AROEIRA 90ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 5,95; R$ -   ;Ok
61272;SAB LIQ ASEPTOL ERVA DOCE 1000ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 26,69; R$ -   ;Ok
59833;SAB LIQ ASEPTOL ERVA DOCE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 9,48; R$ -   ;Ok
62186;SAB LIQ ASEPXIA DETOX 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;4;4;0;R$ 19,94; R$ -   ;Ok
62188;SAB LIQ ASEPXIA LIMP PROFUNDA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 19,44; R$ -   ;Ok
71599;SAB LIQ BLANCY TX SAB LIQ 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;1;1;0;R$ 78,87; R$ -   ;Ok
66115;SAB LIQ CORPO DOURADO  ERVA DOCE 1LT;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 11,54; R$ -   ;Ok
64484;SAB LIQ CORPO DOURADO  MARACUJA 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 11,46; R$ -   ;Ok
71706;SAB LIQ DELICADERM KIWI 180ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 17,36; R$ -   ;Ok
65903;SAB LIQ DELICADERM MORANGO 180ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 12,02; R$ -   ;Ok
65155;SAB LIQ DERMACHEM ACID SALICILICO 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;48;48;0;R$ 7,13; R$ -   ;Ok
65157;SAB LIQ DERMACHEM DEMAQUIL MAKEOUT 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;10;10;0;R$ 7,16; R$ -   ;Ok
65156;SAB LIQ DERMACHEM PRIMER MAKEUP 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;9;9;0;R$ 7,08; R$ -   ;Ok
65158;SAB LIQ DERMACHEM ROSA MOSQUETA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;46;46;0;R$ 7,18; R$ -   ;Ok
65159;SAB LIQ DERMACHEM VIT C ANTI IDADE 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;45;45;0;R$ 7,11; R$ -   ;Ok
58118;SAB LIQ DERMACYD  INFANTIL 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 21,00; R$ -   ;Ok
58856;SAB LIQ DERMACYD  NEUTRALIZE 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;4;6;2;R$ 18,47;R$ 36,94;Sobra
58115;SAB LIQ DERMACYD DELICATA 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;5;9;4;R$ 17,10;R$ 68,40;Sobra
72737;NUTRY CEREAL MORANGO/CHOC LIGHT 22G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;9;5;-4;R$ 1,40;-R$ 5,60;Perda
58117;SAB LIQ DERMACYD FEMINA BREEZE 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;3;1;R$ 20,36;R$ 20,36;Sobra Justificada
68291;SAB LIQ DERMOTIVIN ORIGIN 70ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 28,47; R$ -   ;Ok
71410;SAB LIQ FAC CORPO DOURADO CLINIC+ 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;4;4;0;R$ 10,67; R$ -   ;Ok
61094;SAB LIQ FLORA NENEM  GLICERINA 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 7,08; R$ -   ;Ok
61639;SAB LIQ GIOVANNA BABY 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 10,46; R$ -   ;Ok
70577;SAB LIQ GIOVANNA BABY CLASSIC 500ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;4;4;0;R$ 20,46; R$ -   ;Ok
61640;SAB LIQ GIOVANNA BABY GIBY 400ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 16,11; R$ -   ;Ok
62544;SAB LIQ GRANADO  BEBE CAMOMILA 250ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 19,34; R$ -   ;Ok
59942;PICOLE KIBON  FRUTTARE LIMAO 60ML;PRINCIPAL > 6 - CONVENIÊNCIA > SORVETES;11;10;-1;R$ 5,49;-R$ 5,49;Perda
57883;SAB LIQ GRANADO  BEBE LAVANDA 250ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 19,35; R$ -   ;Ok
67240;SAB LIQ GRANADO ANTISSEPTICO 300ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 24,66; R$ -   ;Ok
106738;PRESERV OLLA LUBRIFICADO 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;2;-1;R$ 5,48;-R$ 5,48;Perda
59539;SAB LIQ GRANADO BEBE TRAD REFIL 250ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;98;98;0;R$ 13,66; R$ -   ;Ok
71924;SAB LIQ GRANADO CALENDULA 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;4;4;0;R$ 18,35; R$ -   ;Ok
71896;SAB LIQ GRANADO CALENDULA 500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 29,56; R$ -   ;Ok
72004;SAB LIQ HIDRAMAIS CEREJA E AVELA C/500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 12,96; R$ -   ;Ok
60281;SAB LIQ HIDRAMAIS ERVA DOCE C/ 500 ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;6;6;0;R$ 12,96; R$ -   ;Ok
72005;SAB LIQ HIDRAMAIS FLOR DE CEREJEIRA C/500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;2;2;0;R$ 12,96; R$ -   ;Ok
72006;SAB LIQ HIDRAMAIS LAVANDA C/500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;6;6;0;R$ 12,96; R$ -   ;Ok
60280;SAB LIQ HIDRAMAIS PERFUME DE BEBE C/ 500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;4;4;0;R$ 12,96; R$ -   ;Ok
73043;NEOSALDINA DIP 1G C/4 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;27;26;-1;R$ 5,34;-R$ 5,34;Perda
57891;SAB LIQ HUGGIES CHA CAMOMILA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 13,39; R$ -   ;Ok
65905;SAB LIQ HUGGIES EXTRA SUAVE 600ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 35,26; R$ -   ;Ok
65778;SAB LIQ HUGGIES EXTRA SUAVE REFIL 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;5;5;0;R$ 9,21; R$ -   ;Ok
103397;SAB LIQ INF C. BABY SNOOP CAMOMILA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;3;3;0;R$ 10,14; R$ -   ;Ok
103398;SAB LIQ INF C. BABY SNOOP GLICERINA 200M;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;2;2;0;R$ 9,88; R$ -   ;Ok
103399;SAB LIQ INF C. BABY SNOOP HR NINAR 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;1;1;0;R$ 9,83; R$ -   ;Ok
72203;SAB LIQ INF C.BABY  RF SN SNOOP BABY ALGODAO 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 7,13; R$ -   ;Ok
72204;SAB LIQ INF C.BABY RF SN SNOOP BABY CAMOMILA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 7,23; R$ -   ;Ok
72205;SAB LIQ INF C.BABY RF SN SNOOP BABY GLIC 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 7,03; R$ -   ;Ok
57231;SAB LIQ INT KRONEL ORIGINAL 250ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 30,89; R$ -   ;Ok
70948;SAB LIQ INTIMO OAZ DIARIO 200ML;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > SABONETE INTIMO;2;2;0;R$ 9,49; R$ -   ;Ok
60948;SAB LIQ JOHNSONS BABY  REFIL CAB AOS PES 180ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;6;6;0;R$ 11,41; R$ -   ;Ok
57728;SAB LIQ JOHNSONS BABY CABECA AOS PES 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 16,56; R$ -   ;Ok
61537;SAB LIQ JOHNSONS BABY CABECA AOS PES 400ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 29,22; R$ -   ;Ok
62939;SAB LIQ JOHNSONS BABY GLICERINA 750ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;1;1;0;R$ 57,50; R$ -   ;Ok
62695;CURAT CREMER MINIONS C/ 10UND;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;2;1;-1;R$ 5,28;-R$ 5,28;Perda
57721;SAB LIQ JOHNSONS BABY HORA SONO 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 14,72; R$ -   ;Ok
64971;SAB LIQ JOHNSONS BABY LIMP SUPER PODEROSA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 15,15; R$ -   ;Ok
65326;SAB LIQ JOHNSONS BABY LIMP SUPER PODEROSA 400ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 30,96; R$ -   ;Ok
60019;SAB LIQ JOHNSONS BABY RECEM NASCIDO 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 22,19; R$ -   ;Ok
64948;SAB LIQ JOHNSONS BABY REFIL CAB PES 380ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;3;3;0;R$ 20,95; R$ -   ;Ok
62968;SAB LIQ JOHNSONS BABY REFIL HORA DO SONO 180ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 10,95; R$ -   ;Ok
71010;SAB LIQ KLAVIE CLINICAL 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 45,29; R$ -   ;Ok
68547;SAB LIQ MONANGE  DETOX 240ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 7,69; R$ -   ;Ok
68548;SAB LIQ MONANGE  EXTRATO DE OLIVA 240ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 7,74; R$ -   ;Ok
71147;SAB LIQ MONANGE DETOX REFIL 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 4,89; R$ -   ;Ok
71146;SAB LIQ MONANGE FLOR LAVANDA REFIL 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 4,75; R$ -   ;Ok
66189;SAB LIQ MONANGE LAVANDA 240ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;2;2;0;R$ 7,79; R$ -   ;Ok
68582;SAB LIQ PALMOLIVE KIDS MINIONS REF 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 8,95; R$ -   ;Ok
70522;SAB LIQ PALMOLIVE LUMINOUS OIL ABACATE 250M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;1;1;0;R$ 11,14; R$ -   ;Ok
70524;SAB LIQ PALMOLIVE LUMINOUS OIL FIGO 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;3;3;0;R$ 10,21; R$ -   ;Ok
64204;SAB LIQ PALMOLIVE REFIL NUTRIMILK 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > SABONETES;4;4;0;R$ 5,29; R$ -   ;Ok
71553;SAB LIQ PAMPERS GLICERINA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;2;2;0;R$ 17,79; R$ -   ;Ok
