Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
58433;TINT COR&TON 2.0 PRETO 50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,89; R$ -   ;Ok
58434;TINT COR&TON 3.0 CAST ESCURO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,41; R$ -   ;Ok
58438;TINT COR&TON 6.0 LOURO ESC;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 11,94; R$ -   ;Ok
58430;TINT COR&TON 6.7 CHOCOLATE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;4;4;0;R$ 11,93; R$ -   ;Ok
58439;TINT COR&TON 7.0 LOURO MEDIO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,91; R$ -   ;Ok
58443;TINT COR&TON 7.1 LOU CINZ MED;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,94; R$ -   ;Ok
58431;TINT COR&TON 7.7 M DOURADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;7;7;0;R$ 11,94; R$ -   ;Ok
58440;TINT COR&TON 8.1 LO CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,90; R$ -   ;Ok
58444;TINT COR&TON 8.1 LOU CINZ CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,92; R$ -   ;Ok
102313;TINT EXCELLENCE 2U/ PRETO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;1;1;0;R$ 21,94; R$ -   ;Ok
57982;TINT IMEDIA  6.1 LOURO ESC ACINZENTADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 25,55; R$ -   ;Ok
57984;TINT IMEDIA 1 PRETO ONIX;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;1;1;0;R$ 25,55; R$ -   ;Ok
58482;TINT IMEDIA 6 LOURO ESCURO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 25,48; R$ -   ;Ok
106763;TINT IMEDIA LOURO CLARO 8 47G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 25,55; R$ -   ;Ok
61825;TINT KOLESTON  72 LOURO MATE MEDIO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
61824;TINT KOLESTON  REF.28 PRETO AZULADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
61817;TINT KOLESTON  REF.366 ACAJU PURPURA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 17,50; R$ -   ;Ok
61819;TINT KOLESTON  REF.61 LOURO CINZA ESCU;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
61816;TINT KOLESTON  REF.6646 CEREJA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
118529;TINT KOLESTON CASTANHO MEDIO ACINZENTADO 41;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 17,80; R$ -   ;Ok
71058;TINT KOLESTON REF. 7744 VERMELHO INTEN;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
64950;TINT KOLESTON REF.641 CASTANHO COBRE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 18,92; R$ -   ;Ok
57990;TINT KOLESTON REF.67 CHOCOLATE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 17,80; R$ -   ;Ok
57993;TINT KOLESTON REF.77 MARROM DOUR;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 17,80; R$ -   ;Ok
71061;TINT KOLESTON REF.81 LOURO CINZA CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 17,80; R$ -   ;Ok
63193;TINT KOLESTON SPRAY  CASTANHO CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 30,24; R$ -   ;Ok
72820;TINT KOLESTON SPRAY  PRETO 100ML/57G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 29,83; R$ -   ;Ok
58969;TINT MAXTON 1.0 PRETO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,63; R$ -   ;Ok
59186;TINT MAXTON 3.0 CASTANHO ESCURO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,74; R$ -   ;Ok
72743;TINT MAXTON 4.0 CAST NATURAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;1;1;0;R$ 11,74; R$ -   ;Ok
106982;TINT MAXTON 5.0 CAST CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;3;3;0;R$ 11,74; R$ -   ;Ok
106983;TINT MAXTON 6.7 CHOCOLATE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 11,55; R$ -   ;Ok
59205;TINT MAXTON 8.0 LOURO CLARO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;1;1;0;R$ 11,58; R$ -   ;Ok
58923;TINT MAXTON LOURO NATURAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 11,57; R$ -   ;Ok
68828;TINT MAXTON MARSALA 5.26;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;1;1;0;R$ 11,47; R$ -   ;Ok
106978;TINT MAXTON PRETO AZULADO MISTERIO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 11,74; R$ -   ;Ok
58921;TINT MAXTON PRETO NATURAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 11,51; R$ -   ;Ok
59190;TINT NATUCOR 1.0 CHA PRETO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 10,58; R$ -   ;Ok
59187;TINT NATUCOR 3.0 CACAU;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;4;4;0;R$ 10,58; R$ -   ;Ok
59188;TINT NATUCOR 4.0 AVELA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;1;1;0;R$ 10,58; R$ -   ;Ok
67552;TINT S.LINE 2.0 PRETO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 15,45; R$ -   ;Ok
67554;TINT S.LINE 7.0 LOURO NATURAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 15,35; R$ -   ;Ok
68834;TINT S.LINE CAST MED 4.0;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 15,35; R$ -   ;Ok
68850;TINT S.LINE LOURO ESC 60;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;3;3;0;R$ 15,38; R$ -   ;Ok
68832;TINT S.LINE PRETO 1.0;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 15,91; R$ -   ;Ok
61903;TINT SOFT COLOR  70 LOURO NATURAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 18,39; R$ -   ;Ok
61827;TINT SOFT COLOR  BORGONHA 46;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 19,64; R$ -   ;Ok
61902;TINT SOFT COLOR  CASTANHO CLARO 50;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 19,00; R$ -   ;Ok
62379;TINT SOFT COLOR 28 PRETO AZULADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 19,00; R$ -   ;Ok
65904;TINT SOFT COLOR 60LOU ESC;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 19,00; R$ -   ;Ok
108842;TINT SOFT COLOR AVERMELHADO N457;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 21,23; R$ -   ;Ok
68852;TINT SOFT COLOR CAFES ESP 5.35;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 21,23; R$ -   ;Ok
108841;TINT SOFT COLOR CARAMELO N63;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 21,23; R$ -   ;Ok
58005;TINT SOFT COLOR CAST ESC 30;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 18,53; R$ -   ;Ok
58006;TINT SOFT COLOR CAST MED 40;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;1;1;0;R$ 19,00; R$ -   ;Ok
72778;CR DENT ORAL B 123 MENTA 70G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CREMES DENTAIS ADULT;13;12;-1;R$ 2,50;-R$ 2,50;Perda
108919;TINT SOFT COLOR LOURO CLARO 80;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 18,53; R$ -   ;Ok
108840;TINT SOFT COLOR MARRON CAFE N477;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TINTURA;2;2;0;R$ 21,23; R$ -   ;Ok
60258;TINTURA DE JALAPA D1 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;4;4;0;R$ 2,31; R$ -   ;Ok
56969;TINTURA IODO 2% 30ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;2;2;0;R$ 5,44; R$ -   ;Ok
1492;TIOCONAZOL+TINIDAZOL 35G+7APL;PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;1;1;0;R$ 15,20; R$ -   ;Ok
1714;TIOCONAZOL+TINIDAZOL CR VAG 35G C/ 7APL;PRINCIPAL > 2 - GENÉRICOS > GEN RX;9;9;0;R$ 19,92; R$ -   ;Ok
1860;TIORFAN 100MG C/ 9CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 42,77; R$ -   ;Ok
56003;TIORFAN 30 MG PO ORAL 18 ENV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 50,65; R$ -   ;Ok
62069;TIPOIA ORTOP KESTAL SIMPLES AZUL P;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 29,68; R$ -   ;Ok
59920;TIRA LEITE MAM REF. 6040 MANUAL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 150,00; R$ -   ;Ok
58610;TIRA LEITE MERCUR AMARELO C/ 1UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 27,21; R$ -   ;Ok
63887;TIRA P/GLICEMIA ACCU-CHEK  GUIDE C/50UND;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;2;2;0;R$ 58,43; R$ -   ;Ok
61701;TIRAS P/GLICEMIA ACCU-CHEK  ACTIVE 10UND;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;1;1;0;R$ 21,36; R$ -   ;Ok
61361;TIRAS P/GLICEMIA ACCU-CHEK  ACTIVE C/25UND;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;1;1;0;R$ 51,09; R$ -   ;Ok
72029;TIRAS P/GLICEMIA GLICOCHECK C/ 50 UNDS;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;1;1;0;R$ 49,19; R$ -   ;Ok
58689;TIRAS P/GLICEMIA G-TECH  FREE NO CODE 50UND;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;4;4;0;R$ 59,86; R$ -   ;Ok
68859;TIRAS P/GLICEMIA ONE TOUC SELECT PLUS LV100 PG75UN;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;3;3;0;R$ 79,90; R$ -   ;Ok
68863;TIRAS P/GLICEMIA ONE TOUCH SELECT PLUS FLEX LEVE60 PAGUE50;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;3;3;0;R$ 46,40; R$ -   ;Ok
1225;TIZANIDINA 2 MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 26,13; R$ -   ;Ok
63538;TOALHA UMED CONFORT MASTER ADT C/40UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;5;5;0;R$ 9,35; R$ -   ;Ok
60520;TOALHA UMED HUGGIES ONE&DONE 3EM1 C/48UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;2;2;0;R$ 12,04; R$ -   ;Ok
60519;TOALHA UMED HUGGIES PURE CARE 100DIAS C/48UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;3;3;0;R$ 12,95; R$ -   ;Ok
58510;TOALHA UMED HUGGIES TRIPLA PROT C/88UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;12;12;0;R$ 9,82; R$ -   ;Ok
59980;TOALHA UMED JOHNSONS BABY PROT DA PELE C/96UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;1;1;0;R$ 29,40; R$ -   ;Ok
59897;TOALHA UMED JOHNSONS BABY RECEM NASCIDO C/48UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;3;3;0;R$ 12,47; R$ -   ;Ok
108884;TOALHA UMED MILI  LOVE CARE 100UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;9;9;0;R$ 11,05; R$ -   ;Ok
68278;TOALHA UMED TENA DERMACARE C/40UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;6;6;0;R$ 14,10; R$ -   ;Ok
119057;TOALHA UMEDECIDA BEBE LIMPINHO 140 UNIDADES;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;400;400;0;R$ 5,83; R$ -   ;Ok
76265;TRIDENT TUTTI-FRUTTI 8G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;11;10;-1;R$ 2,24;-R$ 2,24;Perda
111015;TOALHA UMEDECIDA PEQUENIN ALOE VERA 50 UNIDADES;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;22;22;0;R$ 8,41; R$ -   ;Ok
111016;TOALHA UMEDECIDA PEQUENIN AMENDOAS 50 UNIDADES;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LENCOS UMEDECIDOS;8;8;0;R$ 8,15; R$ -   ;Ok
111668;TOALHA UMEDECIDAS SUPRA BABY 140 UNIDADES;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;4;4;0;R$ 11,90; R$ -   ;Ok
111667;TOALHA UMEDECIDAS SUPRA BABY 90 UNIDADES;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;6;6;0;R$ 8,47; R$ -   ;Ok
106391;TOBRACIN 3 MG/ML SOL OFT 5 ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;2;2;0;R$ 18,45; R$ -   ;Ok
58043;TOBRACORT SUS 3+1MG/ML FR 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;1;1;0;R$ 29,89; R$ -   ;Ok
1686;TOBRADEX COL 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;0;1;1;R$ 32,85;R$ 32,85;Sobra
118221;TOBRAMICINA 3MG/ML SOL OFT 5ML (NEOQ);PRINCIPAL > 2 - GENÉRICOS > GEN_ANTIMICROBIANO;1;1;0;R$ 8,63; R$ -   ;Ok
1315;TOBREX COL 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;1;1;0;R$ 29,86; R$ -   ;Ok
1634;TOBREX POM 3MG/G 3,5G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;1;1;0;R$ 39,36; R$ -   ;Ok
71511;TODOC 400MG C/10CP REV;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 14,61; R$ -   ;Ok
63282;TOLREST 25MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;2;2;0;R$ 43,65; R$ -   ;Ok
102426;TONICO ANTIQ CLEAR DERMA 60ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 30,84; R$ -   ;Ok
60458;TONICO CAP S.LINE ANTIQUEDA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 12,78; R$ -   ;Ok
60964;TONICO CAP SALON LINE CRES ACELERA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;2;1;R$ 12,60;R$ 12,60;Sobra
103185;TONICO CAPILAR OX VITA GLOW 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 30,61; R$ -   ;Ok
76232;CHOC LACTA BOMBOM OURO BRANCO 20G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;60;58;-2;R$ 1,11;-R$ 2,22;Perda
71503;TONICO FAC VULT  200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 20,62; R$ -   ;Ok
58007;TONICO FACIAL NIVEA 2EM1 LEITE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 24,82; R$ -   ;Ok
71739;TONICO FACIAL NIVEA ACNE CONTROL 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 31,38; R$ -   ;Ok
118490;TONICO PRINCIPIA AL-7 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 37,23; R$ -   ;Ok
934;TOPCOID GEL 40G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 19,87; R$ -   ;Ok
56859;TOPIRAMATO 100MG C/60CP EUROFARMA;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;3;3;0;R$ 42,70; R$ -   ;Ok
118177;TOPIRAMATO 25MG 60CP (GERMED);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 13,82; R$ -   ;Ok
73483;TOPIRAMATO 25MG C/60CP EUROFARMA;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;4;4;0;R$ 10,15; R$ -   ;Ok
73536;TOPIRAMATO 50MG C/ 60CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 25,60; R$ -   ;Ok
73535;TOPIRAMATO 50MG C/60CP EUROFARMA;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;2;2;0;R$ 21,98; R$ -   ;Ok
59820;TORAGESIC 10MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;4;4;0;R$ 26,65; R$ -   ;Ok
1598;TORAGESIC SL 10MG C/10 CP SUBL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 25,67; R$ -   ;Ok
63272;TORNOZ KESTA  AJUSTAVEL PRETA;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 42,66; R$ -   ;Ok
63794;TORNOZ KESTA LONGA TAM P;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;2;2;0;R$ 34,15; R$ -   ;Ok
63744;TORNOZ KESTAL  CURTA TAM M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;3;3;0;R$ 24,89; R$ -   ;Ok
63024;TORNOZ KESTAL ELASTICA TAM P;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 31,66; R$ -   ;Ok
63615;TORNOZ KESTAL LONGA TAM G C/ 1UND;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 27,33; R$ -   ;Ok
61490;TORNOZ KESTAL LONGA TAM M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 33,99; R$ -   ;Ok
61615;TORNOZ KESTAL PRETO LONGA TAM G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 34,15; R$ -   ;Ok
77222;TORNOZELEIRA KESTAL CURTA PRETA P;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 24,10; R$ -   ;Ok
107695;TORNOZELEIRA KESTAL LONGA BEGE G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 32,23; R$ -   ;Ok
107696;TORNOZELEIRA KESTAL LONGA BEGE M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 31,69; R$ -   ;Ok
61176;TORSILAX C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;17;17;0;R$ 3,60; R$ -   ;Ok
408;TORSILAX C/ 12CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;1;2;1;R$ 7,93;R$ 7,93;Sobra
1449;TORSILAX C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;1;1;0;R$ 20,68; R$ -   ;Ok
37;TORSILAX ENV C/ 4CP;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;764;769;5;R$ 1,32;R$ 6,60;Sobra
62075;TOTAL VITA AZ  C/ 60CAPS;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;1;1;0;R$ 16,98; R$ -   ;Ok
110513;TOTAL VITA CALCIO+D3 60CAPS;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;1;1;0;R$ 21,90; R$ -   ;Ok
118554;TOTAL VITA CREATINA MONOHIDRATADA 300G;PRINCIPAL > 6 - CONVENIÊNCIA > NUTRICAO ESPORTIVA;8;8;0;R$ 49,10; R$ -   ;Ok
